conversationID,sourceID,targetID,productID,message,createdAt,msgStatus,priceFixed
970,40,55,86,"viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla","2021-04-30 03:26:56",0,85.44
971,68,89,80,"maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc","2021-06-27 10:52:39",1,39.23
972,60,27,32,"volutpat quam pede lobortis ligula","2021-06-10 21:18:51",0,37.52
973,90,40,28,"venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus","2021-01-22 05:02:50",0,57.43
974,15,30,46,"pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate","2021-04-01 23:54:56",0,10.19
975,92,18,63,lobortis,"2021-01-20 12:27:39",1,34.11
976,18,88,90,"ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a","2021-03-15 03:54:14",0,23.51
977,93,33,70,"orci pede venenatis non sodales sed tincidunt","2021-04-24 01:26:12",1,62.37
978,55,37,26,"eleifend pede libero quis orci","2020-09-17 13:40:03",0,26.61
979,50,60,78,"augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel","2020-11-27 17:42:55",0,23.56
980,84,12,93,"morbi non lectus aliquam sit amet","2021-08-18 10:44:07",0,73.62
981,50,77,37,"ac est lacinia nisi venenatis tristique fusce congue diam id","2021-08-03 19:38:37",0,2.04
982,13,81,40,"nulla pede ullamcorper augue a suscipit","2021-03-30 15:16:02",1,62.38
983,21,52,67,"ac diam cras pellentesque volutpat dui maecenas tristique est et","2021-06-11 19:43:08",1,25.17
984,9,73,75,cras,"2021-07-07 09:05:26",0,90.67
985,53,98,86,"sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar","2021-03-30 06:16:58",1,37.39
986,85,89,25,"curae donec pharetra magna vestibulum aliquet ultrices erat","2021-08-18 09:17:05",1,16.85
987,19,60,39,"odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est","2021-08-12 04:10:38",0,31.18
988,29,17,43,"in tempor turpis nec euismod scelerisque","2021-08-18 12:38:06",0,55.6
989,13,78,76,"quam a odio in","2021-06-20 01:21:57",1,58.37
990,71,56,79,"nibh quisque id justo sit amet sapien dignissim vestibulum","2020-10-17 08:08:11",0,52.54
991,34,45,30,"orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui","2020-10-13 05:33:30",0,34.53
992,9,57,45,"augue a suscipit nulla elit ac","2021-01-09 10:06:44",0,9.92
993,14,43,60,"sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed","2021-05-14 19:35:40",1,93.32
994,36,69,71,"posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec","2020-11-19 04:14:37",0,41.73
995,26,47,79,"dapibus augue vel accumsan tellus nisi eu","2021-08-04 04:18:53",0,61.44
996,32,41,90,"nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et","2021-01-23 10:51:45",1,15.82
997,28,67,4,"suspendisse potenti cras in purus eu magna","2021-01-03 16:09:01",0,83.7
998,15,36,5,"aliquam quis turpis eget elit sodales scelerisque","2021-03-05 12:12:27",1,74.34
999,37,75,34,"duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend","2021-05-23 06:04:16",1,69.05
1000,3,83,38,augue,"2020-12-22 16:58:32",0,90.5
